path,new_h,orig_h,i,rmse,d0,d1,di,0.001,0.005,0.01,0.02,0.03,0.05,0.1
val/traditional/judge/000185.npy,0,1,8,1.077,0.183,0.091,0.197,0.916,0.547,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003852.npy,0,0,29,2.116,0.146,0.371,0.351,0.958,0.788,0.563,0.237,0.011,0.0,0.0
val/traditional/judge/004304.npy,1,0,3,0.711,0.021,0.036,0.045,0.897,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000228.npy,1,0,15,1.401,0.032,0.308,0.324,0.938,0.808,0.659,0.0,0.0,0.0,0.0
val/traditional/judge/002556.npy,0,0,29,2.879,0.182,0.559,0.404,0.983,0.905,0.803,0.605,0.106,0.0,0.0
val/traditional/judge/000200.npy,1,0,2,0.697,0.098,0.104,0.108,0.934,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001962.npy,1,0,10,1.468,0.052,0.139,0.149,0.98,0.873,0.21,0.0,0.0,0.0,0.0
val/traditional/judge/003325.npy,0,1,22,2.1,0.336,0.156,0.341,0.963,0.862,0.706,0.381,0.0,0.0,0.0
val/traditional/judge/003923.npy,0,0,29,2.699,0.098,0.365,0.336,0.971,0.873,0.731,0.486,0.041,0.0,0.0
val/traditional/judge/003503.npy,0,0,29,2.946,0.179,0.587,0.394,0.981,0.906,0.817,0.638,0.12,0.0,0.0
val/traditional/judge/004006.npy,0,1,9,0.832,0.019,0.004,0.02,0.69,0.232,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001885.npy,1,1,29,2.87,0.258,0.011,0.233,0.981,0.907,0.801,0.592,0.096,0.0,0.0
val/traditional/judge/003267.npy,1,0,21,2.199,0.008,0.18,0.191,0.978,0.904,0.812,0.513,0.0,0.0,0.0
val/traditional/judge/003132.npy,1,1,29,2.941,0.568,0.015,0.338,0.984,0.914,0.812,0.621,0.059,0.0,0.0
val/traditional/judge/002537.npy,1,0,19,2.002,0.052,0.193,0.196,0.929,0.827,0.695,0.0,0.0,0.0,0.0
val/traditional/judge/003045.npy,0,1,28,2.747,0.281,0.024,0.286,0.98,0.892,0.769,0.522,0.0,0.0,0.0
val/traditional/judge/003316.npy,0,1,12,1.466,0.04,0.001,0.043,0.977,0.879,0.674,0.0,0.0,0.0,0.0
val/traditional/judge/002577.npy,0,1,22,2.194,0.195,0.049,0.197,0.95,0.87,0.744,0.457,0.0,0.0,0.0
val/traditional/judge/001290.npy,1,0,19,1.945,0.051,0.238,0.249,0.926,0.802,0.658,0.0,0.0,0.0,0.0
val/traditional/judge/000915.npy,0,1,6,0.694,0.166,0.111,0.178,0.871,0.604,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002215.npy,0,1,20,1.43,0.176,0.124,0.176,0.578,0.369,0.194,0.0,0.0,0.0,0.0
val/traditional/judge/002134.npy,1,0,20,1.866,0.037,0.292,0.304,0.962,0.802,0.593,0.092,0.0,0.0,0.0
val/traditional/judge/003787.npy,0,1,9,1.332,0.162,0.1,0.167,0.948,0.774,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002378.npy,1,0,4,0.659,0.089,0.143,0.143,0.867,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003495.npy,0,1,7,0.686,0.074,0.044,0.079,0.908,0.719,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002714.npy,1,0,9,0.959,0.007,0.033,0.034,0.895,0.455,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000421.npy,0,0,29,2.98,0.116,0.744,0.219,0.978,0.914,0.823,0.651,0.064,0.0,0.0
val/traditional/judge/003250.npy,0,1,11,1.282,0.25,0.077,0.25,0.964,0.754,0.434,0.0,0.0,0.0,0.0
val/traditional/judge/002065.npy,1,1,29,2.69,0.638,0.014,0.316,0.977,0.888,0.759,0.483,0.051,0.0,0.0
val/traditional/judge/000963.npy,0,1,10,1.487,0.112,0.04,0.118,0.984,0.911,0.058,0.0,0.0,0.0,0.0
val/traditional/judge/000400.npy,0,0,29,2.75,0.045,0.619,0.36,0.979,0.89,0.756,0.513,0.027,0.0,0.0
val/traditional/judge/000008.npy,0,1,18,1.901,0.261,0.085,0.266,0.961,0.818,0.611,0.0,0.0,0.0,0.0
val/traditional/judge/001709.npy,1,0,28,2.666,0.057,0.659,0.667,0.975,0.875,0.729,0.459,0.0,0.0,0.0
val/traditional/judge/000866.npy,1,1,29,2.892,0.451,0.154,0.439,0.979,0.904,0.802,0.607,0.115,0.0,0.0
val/traditional/judge/003798.npy,1,0,7,0.7,0.031,0.092,0.092,0.904,0.649,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000205.npy,0,1,3,0.716,0.141,0.111,0.141,0.961,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001059.npy,0,0,29,2.764,0.038,0.324,0.297,0.978,0.892,0.761,0.516,0.034,0.0,0.0
val/traditional/judge/003274.npy,1,0,20,1.73,0.042,0.268,0.269,0.948,0.754,0.48,0.002,0.0,0.0,0.0
val/traditional/judge/000684.npy,1,0,22,2.094,0.322,0.609,0.611,0.972,0.861,0.692,0.324,0.0,0.0,0.0
val/traditional/judge/000792.npy,1,0,8,1.281,0.022,0.061,0.064,0.943,0.714,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000176.npy,1,0,2,0.657,0.097,0.112,0.122,0.86,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004423.npy,0,1,17,2.011,0.301,0.053,0.309,0.947,0.844,0.713,0.0,0.0,0.0,0.0
val/traditional/judge/004415.npy,1,0,14,1.471,0.016,0.131,0.133,0.974,0.882,0.729,0.0,0.0,0.0,0.0
val/traditional/judge/003961.npy,0,0,29,2.979,0.204,0.637,0.536,0.983,0.913,0.825,0.648,0.082,0.0,0.0
val/traditional/judge/003135.npy,0,1,16,1.614,0.41,0.214,0.416,0.942,0.731,0.46,0.0,0.0,0.0,0.0
val/traditional/judge/002545.npy,0,1,6,0.688,0.1,0.063,0.105,0.961,0.787,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003500.npy,0,1,4,0.691,0.082,0.053,0.091,0.928,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000615.npy,1,0,7,0.705,0.041,0.092,0.1,0.948,0.786,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002476.npy,0,1,18,1.827,0.235,0.164,0.237,0.779,0.652,0.472,0.0,0.0,0.0,0.0
val/traditional/judge/003784.npy,0,1,21,1.996,0.418,0.079,0.423,0.926,0.818,0.691,0.369,0.0,0.0,0.0
val/traditional/judge/003322.npy,0,0,29,3.074,0.02,0.484,0.28,0.984,0.929,0.847,0.694,0.036,0.0,0.0
val/traditional/judge/003319.npy,1,1,29,2.883,0.652,0.084,0.254,0.982,0.907,0.807,0.59,0.14,0.0,0.0
val/traditional/judge/001440.npy,0,1,3,0.708,0.019,0.013,0.021,0.907,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002028.npy,0,0,29,2.517,0.04,0.597,0.199,0.911,0.802,0.633,0.373,0.011,0.0,0.0
val/traditional/judge/004664.npy,1,0,6,0.696,0.09,0.145,0.157,0.957,0.802,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000884.npy,0,1,13,1.444,0.162,0.033,0.171,0.956,0.843,0.71,0.0,0.0,0.0,0.0
val/traditional/judge/001636.npy,0,1,11,1.367,0.614,0.34,0.629,0.931,0.783,0.572,0.0,0.0,0.0,0.0
val/traditional/judge/002363.npy,0,1,15,1.497,0.256,0.136,0.262,0.975,0.905,0.813,0.0,0.0,0.0,0.0
val/traditional/judge/004651.npy,0,1,21,2.086,0.249,0.103,0.256,0.957,0.861,0.746,0.422,0.0,0.0,0.0
val/traditional/judge/002718.npy,1,0,24,2.668,0.013,0.101,0.105,0.975,0.886,0.757,0.489,0.0,0.0,0.0
val/traditional/judge/002279.npy,1,0,6,0.693,0.0,0.01,0.013,0.959,0.773,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003527.npy,1,0,3,0.71,0.203,0.251,0.266,0.826,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000746.npy,1,1,29,3.061,0.45,0.115,0.345,0.983,0.925,0.852,0.697,0.083,0.0,0.0
val/traditional/judge/004133.npy,1,0,18,1.879,0.103,0.278,0.284,0.964,0.808,0.569,0.0,0.0,0.0,0.0
val/traditional/judge/002508.npy,1,1,29,2.94,0.651,0.127,0.355,0.962,0.904,0.814,0.646,0.088,0.0,0.0
val/traditional/judge/002172.npy,1,0,20,2.094,0.014,0.181,0.182,0.907,0.841,0.73,0.073,0.0,0.0,0.0
val/traditional/judge/001744.npy,1,0,6,0.686,0.114,0.178,0.185,0.948,0.711,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000207.npy,1,1,29,2.998,0.62,0.04,0.228,0.987,0.909,0.825,0.658,0.098,0.0,0.0
val/traditional/judge/000045.npy,1,0,29,2.635,0.002,0.325,0.329,0.955,0.871,0.779,0.521,0.0,0.0,0.0
val/traditional/judge/003199.npy,1,0,4,0.687,0.085,0.113,0.121,0.951,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002073.npy,0,1,16,1.529,0.201,0.097,0.205,0.941,0.703,0.378,0.0,0.0,0.0,0.0
val/traditional/judge/001129.npy,0,0,29,2.715,0.15,0.737,0.338,0.976,0.88,0.75,0.505,0.043,0.0,0.0
val/traditional/judge/002304.npy,1,0,15,1.218,0.069,0.293,0.293,0.905,0.646,0.375,0.0,0.0,0.0,0.0
val/traditional/judge/003111.npy,0,1,21,2.119,0.718,0.399,0.721,0.976,0.876,0.754,0.414,0.0,0.0,0.0
val/traditional/judge/000653.npy,1,0,8,1.215,0.126,0.177,0.182,0.937,0.681,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002613.npy,1,0,12,1.411,0.098,0.245,0.246,0.968,0.828,0.582,0.0,0.0,0.0,0.0
val/traditional/judge/002120.npy,1,0,19,2.175,0.054,0.127,0.133,0.971,0.888,0.787,0.0,0.0,0.0,0.0
val/traditional/judge/001651.npy,0,1,1,0.712,0.075,0.074,0.081,0.413,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001617.npy,0,1,18,2.217,0.378,0.095,0.388,0.978,0.898,0.793,0.0,0.0,0.0,0.0
val/traditional/judge/000142.npy,1,0,16,1.586,0.463,0.589,0.595,0.931,0.73,0.441,0.0,0.0,0.0,0.0
val/traditional/judge/003795.npy,0,1,28,2.261,0.522,0.033,0.534,0.958,0.793,0.577,0.287,0.0,0.0,0.0
val/traditional/judge/004074.npy,1,0,7,0.703,0.064,0.099,0.101,0.915,0.693,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001322.npy,0,0,29,2.619,0.034,0.231,0.217,0.973,0.868,0.73,0.459,0.07,0.0,0.0
val/traditional/judge/001661.npy,1,1,29,2.203,0.414,0.146,0.292,0.868,0.712,0.482,0.264,0.015,0.0,0.0
val/traditional/judge/001240.npy,0,1,24,2.807,0.275,0.053,0.276,0.985,0.911,0.814,0.577,0.0,0.0,0.0
val/traditional/judge/001110.npy,1,0,19,1.893,0.092,0.234,0.239,0.94,0.805,0.652,0.0,0.0,0.0,0.0
val/traditional/judge/002811.npy,1,1,29,2.675,0.331,0.066,0.312,0.976,0.875,0.734,0.487,0.08,0.0,0.0
val/traditional/judge/002330.npy,1,0,5,0.706,0.021,0.037,0.041,0.953,0.167,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000629.npy,0,1,21,2.153,0.154,0.006,0.156,0.966,0.889,0.742,0.397,0.0,0.0,0.0
val/traditional/judge/000823.npy,1,1,29,2.912,0.588,0.306,0.574,0.979,0.904,0.799,0.607,0.051,0.0,0.0
val/traditional/judge/000033.npy,1,0,10,1.362,0.046,0.1,0.104,0.96,0.781,0.115,0.0,0.0,0.0,0.0
val/traditional/judge/002726.npy,0,1,15,1.412,0.192,0.106,0.198,0.951,0.825,0.657,0.0,0.0,0.0,0.0
val/traditional/judge/004548.npy,1,1,29,2.852,0.291,0.069,0.264,0.979,0.9,0.791,0.58,0.075,0.0,0.0
val/traditional/judge/000103.npy,0,1,8,1.34,0.18,0.077,0.189,0.95,0.755,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004080.npy,1,0,16,1.331,0.027,0.097,0.101,0.838,0.616,0.342,0.0,0.0,0.0,0.0
val/traditional/judge/003000.npy,0,1,8,1.395,0.431,0.307,0.445,0.965,0.819,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004129.npy,0,1,20,1.986,0.52,0.119,0.531,0.969,0.842,0.657,0.048,0.0,0.0,0.0
val/traditional/judge/003235.npy,0,0,29,2.933,0.049,0.655,0.559,0.981,0.912,0.81,0.605,0.018,0.0,0.0
val/traditional/judge/002036.npy,0,0,29,2.643,0.008,0.518,0.107,0.973,0.864,0.72,0.462,0.045,0.0,0.0
val/traditional/judge/002691.npy,0,0,29,2.574,0.032,0.523,0.406,0.974,0.868,0.742,0.456,0.083,0.0,0.0
val/traditional/judge/002174.npy,1,0,10,1.364,0.012,0.067,0.076,0.96,0.786,0.187,0.0,0.0,0.0,0.0
val/traditional/judge/000305.npy,1,1,29,2.994,0.51,0.01,0.233,0.985,0.918,0.828,0.657,0.102,0.0,0.0
val/traditional/judge/000501.npy,0,1,1,0.622,0.081,0.079,0.089,0.039,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002454.npy,0,1,9,1.416,0.224,0.095,0.228,0.952,0.835,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000081.npy,1,0,9,1.198,0.016,0.073,0.081,0.901,0.657,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002970.npy,1,0,23,2.237,0.058,0.29,0.297,0.978,0.904,0.82,0.608,0.0,0.0,0.0
val/traditional/judge/004148.npy,1,1,29,2.731,0.667,0.055,0.249,0.973,0.881,0.749,0.503,0.048,0.0,0.0
val/traditional/judge/003072.npy,0,0,29,2.735,0.102,0.58,0.422,0.977,0.885,0.737,0.493,0.024,0.0,0.0
val/traditional/judge/004132.npy,0,1,10,1.383,0.122,0.031,0.125,0.841,0.719,0.082,0.0,0.0,0.0,0.0
val/traditional/judge/003327.npy,1,0,1,0.678,0.053,0.054,0.058,0.135,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002568.npy,1,0,18,2.139,0.078,0.236,0.244,0.977,0.882,0.754,0.0,0.0,0.0,0.0
val/traditional/judge/003298.npy,1,0,12,1.417,0.023,0.145,0.151,0.968,0.815,0.57,0.0,0.0,0.0,0.0
val/traditional/judge/002268.npy,0,1,2,0.651,0.142,0.114,0.148,0.836,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002539.npy,1,0,5,0.705,0.127,0.16,0.167,0.794,0.057,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003919.npy,1,1,29,2.318,0.606,0.25,0.502,0.963,0.819,0.653,0.337,0.049,0.0,0.0
val/traditional/judge/000887.npy,1,0,10,1.245,0.045,0.128,0.131,0.933,0.668,0.197,0.0,0.0,0.0,0.0
val/traditional/judge/001217.npy,1,0,9,1.256,0.031,0.15,0.166,0.95,0.733,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001734.npy,0,1,17,2.051,0.332,0.072,0.336,0.967,0.872,0.747,0.0,0.0,0.0,0.0
val/traditional/judge/002885.npy,0,1,3,0.701,0.058,0.045,0.061,0.902,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001479.npy,1,0,29,2.582,0.011,0.381,0.394,0.953,0.853,0.753,0.484,0.0,0.0,0.0
val/traditional/judge/004224.npy,0,1,9,1.362,0.408,0.219,0.424,0.931,0.773,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002705.npy,0,1,3,0.71,0.06,0.049,0.065,0.897,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002261.npy,0,1,3,0.713,0.098,0.075,0.099,0.891,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001678.npy,0,1,20,1.656,0.351,0.093,0.357,0.944,0.717,0.446,0.046,0.0,0.0,0.0
val/traditional/judge/001850.npy,1,1,29,2.683,0.59,0.115,0.291,0.973,0.877,0.741,0.485,0.035,0.0,0.0
val/traditional/judge/002992.npy,0,1,22,2.016,0.521,0.056,0.525,0.97,0.847,0.655,0.223,0.0,0.0,0.0
val/traditional/judge/002326.npy,1,0,18,2.236,0.113,0.354,0.361,0.984,0.91,0.803,0.0,0.0,0.0,0.0
val/traditional/judge/004355.npy,0,1,27,2.823,0.301,0.068,0.302,0.965,0.886,0.808,0.594,0.0,0.0,0.0
val/traditional/judge/002834.npy,0,1,7,0.708,0.101,0.064,0.107,0.956,0.819,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000453.npy,1,0,23,2.068,0.114,0.467,0.48,0.985,0.872,0.723,0.393,0.0,0.0,0.0
val/traditional/judge/001225.npy,0,0,29,2.719,0.026,0.306,0.282,0.978,0.885,0.749,0.5,0.049,0.0,0.0
val/traditional/judge/001613.npy,0,0,29,2.497,0.099,0.387,0.338,0.912,0.808,0.654,0.415,0.015,0.0,0.0
val/traditional/judge/000069.npy,1,1,29,2.774,0.744,0.142,0.514,0.977,0.889,0.767,0.529,0.096,0.0,0.0
val/traditional/judge/003574.npy,1,1,29,2.537,0.467,0.034,0.333,0.972,0.86,0.689,0.401,0.025,0.0,0.0
val/traditional/judge/004117.npy,1,0,29,2.746,0.069,0.346,0.349,0.976,0.893,0.792,0.56,0.0,0.0,0.0
val/traditional/judge/001622.npy,0,1,12,1.397,0.155,0.037,0.161,0.965,0.826,0.571,0.0,0.0,0.0,0.0
val/traditional/judge/004584.npy,0,0,29,2.338,0.233,0.402,0.4,0.941,0.803,0.612,0.315,0.008,0.0,0.0
val/traditional/judge/004311.npy,1,0,13,1.444,0.175,0.461,0.465,0.946,0.846,0.716,0.0,0.0,0.0,0.0
val/traditional/judge/001628.npy,0,0,29,2.503,0.165,0.549,0.427,0.971,0.849,0.674,0.38,0.005,0.0,0.0
val/traditional/judge/000731.npy,1,0,1,0.713,0.055,0.056,0.069,0.299,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000406.npy,0,1,8,1.241,0.086,0.04,0.087,0.919,0.672,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003690.npy,0,1,20,1.893,0.407,0.157,0.409,0.925,0.787,0.58,0.003,0.0,0.0,0.0
val/traditional/judge/002338.npy,1,1,29,2.824,0.436,0.093,0.336,0.978,0.894,0.771,0.545,0.005,0.0,0.0
val/traditional/judge/001368.npy,0,1,29,2.445,0.604,0.224,0.611,0.941,0.822,0.708,0.415,0.0,0.0,0.0
val/traditional/judge/004192.npy,0,1,3,0.713,0.437,0.367,0.453,0.87,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000416.npy,1,0,9,1.18,0.042,0.191,0.2,0.947,0.689,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000238.npy,1,0,17,1.916,0.088,0.208,0.208,0.92,0.797,0.642,0.0,0.0,0.0,0.0
val/traditional/judge/000892.npy,0,0,29,2.749,0.024,0.649,0.286,0.977,0.885,0.763,0.527,0.076,0.0,0.0
val/traditional/judge/001925.npy,1,1,29,2.431,0.601,0.068,0.321,0.963,0.838,0.665,0.36,0.028,0.0,0.0
val/traditional/judge/002035.npy,1,0,24,2.71,0.075,0.247,0.256,0.958,0.873,0.739,0.504,0.0,0.0,0.0
val/traditional/judge/001213.npy,1,0,10,1.401,0.004,0.054,0.06,0.967,0.816,0.068,0.0,0.0,0.0,0.0
val/traditional/judge/004277.npy,1,0,19,1.993,0.076,0.218,0.222,0.965,0.844,0.696,0.0,0.0,0.0,0.0
val/traditional/judge/002739.npy,1,0,18,2.004,0.038,0.201,0.207,0.968,0.849,0.657,0.0,0.0,0.0,0.0
val/traditional/judge/003417.npy,0,0,29,2.952,0.057,0.494,0.271,0.949,0.892,0.799,0.628,0.074,0.0,0.0
val/traditional/judge/002143.npy,1,0,19,1.499,0.047,0.273,0.283,0.923,0.685,0.427,0.0,0.0,0.0,0.0
val/traditional/judge/001162.npy,0,1,6,0.689,0.069,0.016,0.086,0.944,0.649,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001890.npy,0,0,29,2.83,0.021,0.662,0.418,0.98,0.898,0.785,0.574,0.137,0.0,0.0
val/traditional/judge/002257.npy,1,0,4,0.689,0.095,0.126,0.138,0.924,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003738.npy,1,0,22,2.13,0.051,0.261,0.268,0.976,0.876,0.733,0.385,0.0,0.0,0.0
val/traditional/judge/002780.npy,0,0,29,2.821,0.257,0.577,0.482,0.965,0.882,0.764,0.566,0.087,0.0,0.0
val/traditional/judge/003488.npy,1,0,14,1.391,0.063,0.152,0.156,0.845,0.72,0.535,0.0,0.0,0.0,0.0
val/traditional/judge/000894.npy,1,1,29,2.244,0.227,0.043,0.222,0.957,0.795,0.577,0.276,0.014,0.0,0.0
val/traditional/judge/002029.npy,0,1,13,1.321,0.086,0.004,0.089,0.95,0.767,0.508,0.0,0.0,0.0,0.0
val/traditional/judge/000449.npy,1,0,14,1.457,0.209,0.394,0.396,0.977,0.879,0.744,0.0,0.0,0.0,0.0
val/traditional/judge/001065.npy,0,1,15,1.324,0.187,0.055,0.188,0.931,0.758,0.547,0.0,0.0,0.0,0.0
val/traditional/judge/000136.npy,0,1,10,1.353,0.531,0.396,0.534,0.952,0.769,0.033,0.0,0.0,0.0,0.0
val/traditional/judge/003485.npy,0,1,8,1.354,0.091,0.057,0.095,0.922,0.786,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000597.npy,0,0,29,2.715,0.055,0.475,0.288,0.974,0.874,0.735,0.496,0.026,0.0,0.0
val/traditional/judge/004135.npy,1,0,11,1.342,0.435,0.648,0.654,0.946,0.771,0.521,0.0,0.0,0.0,0.0
val/traditional/judge/001172.npy,1,0,2,0.661,0.024,0.038,0.041,0.871,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003470.npy,1,1,29,2.752,0.682,0.059,0.333,0.98,0.897,0.782,0.526,0.073,0.0,0.0
val/traditional/judge/000467.npy,0,1,7,0.706,0.383,0.298,0.393,0.941,0.619,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002638.npy,0,1,26,2.735,0.512,0.064,0.527,0.976,0.884,0.769,0.523,0.0,0.0,0.0
val/traditional/judge/002644.npy,0,1,1,0.714,0.223,0.218,0.224,0.12,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004213.npy,1,1,29,2.678,0.333,0.04,0.187,0.934,0.842,0.731,0.52,0.088,0.0,0.0
val/traditional/judge/002457.npy,0,1,5,0.706,0.13,0.071,0.131,0.935,0.303,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001839.npy,1,1,29,2.855,0.532,0.02,0.342,0.979,0.902,0.793,0.584,0.071,0.0,0.0
val/traditional/judge/000695.npy,1,0,2,0.682,0.18,0.193,0.206,0.905,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002489.npy,0,1,9,1.156,0.159,0.085,0.167,0.901,0.612,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000311.npy,0,0,29,2.502,0.149,0.645,0.334,0.831,0.728,0.592,0.384,0.011,0.0,0.0
val/traditional/judge/002470.npy,1,0,6,0.689,0.02,0.076,0.081,0.956,0.76,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002103.npy,1,0,16,2.252,0.191,0.402,0.407,0.983,0.907,0.809,0.0,0.0,0.0,0.0
val/traditional/judge/002106.npy,1,1,29,3.05,0.74,0.067,0.274,0.988,0.928,0.848,0.688,0.085,0.0,0.0
val/traditional/judge/003939.npy,1,0,6,0.69,0.029,0.049,0.052,0.933,0.787,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001660.npy,0,1,22,2.22,0.438,0.135,0.446,0.981,0.902,0.784,0.51,0.0,0.0,0.0
val/traditional/judge/002947.npy,1,0,18,1.99,0.127,0.299,0.312,0.965,0.836,0.633,0.0,0.0,0.0,0.0
val/traditional/judge/004210.npy,0,1,21,2.054,0.229,0.022,0.236,0.962,0.853,0.721,0.356,0.0,0.0,0.0
val/traditional/judge/001351.npy,0,1,19,2.076,0.176,0.065,0.181,0.958,0.859,0.741,0.0,0.0,0.0,0.0
val/traditional/judge/003035.npy,1,1,29,2.994,0.558,0.13,0.535,0.98,0.921,0.832,0.656,0.098,0.0,0.0
val/traditional/judge/004206.npy,1,1,29,2.096,0.507,0.139,0.414,0.924,0.754,0.512,0.204,0.0,0.0,0.0
val/traditional/judge/000979.npy,1,1,29,2.952,0.683,0.076,0.472,0.982,0.91,0.812,0.628,0.067,0.0,0.0
val/traditional/judge/003507.npy,0,1,16,2.057,0.058,0.006,0.059,0.966,0.873,0.697,0.0,0.0,0.0,0.0
val/traditional/judge/003302.npy,1,0,16,2.073,0.035,0.1,0.106,0.973,0.872,0.704,0.0,0.0,0.0,0.0
val/traditional/judge/003844.npy,0,1,7,0.7,0.095,0.05,0.099,0.94,0.738,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000918.npy,1,0,2,0.667,0.059,0.063,0.067,0.914,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000543.npy,1,0,6,0.605,0.057,0.086,0.088,0.866,0.668,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002206.npy,0,1,17,2.028,0.481,0.301,0.487,0.948,0.841,0.724,0.0,0.0,0.0,0.0
val/traditional/judge/004390.npy,1,0,23,2.028,0.037,0.371,0.379,0.961,0.843,0.705,0.357,0.0,0.0,0.0
val/traditional/judge/001448.npy,0,0,29,2.72,0.178,0.671,0.368,0.96,0.873,0.745,0.522,0.025,0.0,0.0
val/traditional/judge/001389.npy,1,1,29,2.514,0.173,0.046,0.163,0.95,0.836,0.639,0.391,0.028,0.0,0.0
val/traditional/judge/004097.npy,0,1,3,0.712,0.11,0.088,0.114,0.936,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002588.npy,1,1,29,2.899,0.638,0.075,0.313,0.984,0.912,0.806,0.594,0.076,0.0,0.0
val/traditional/judge/002062.npy,0,1,2,0.691,0.081,0.072,0.088,0.958,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002479.npy,1,0,15,1.4,0.117,0.168,0.169,0.939,0.797,0.637,0.0,0.0,0.0,0.0
val/traditional/judge/000234.npy,1,0,8,1.415,0.038,0.119,0.119,0.972,0.842,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002501.npy,0,0,29,2.84,0.128,0.745,0.418,0.98,0.899,0.793,0.577,0.111,0.0,0.0
val/traditional/judge/001530.npy,0,0,29,2.803,0.181,0.49,0.377,0.978,0.893,0.782,0.555,0.089,0.0,0.0
val/traditional/judge/002419.npy,1,0,11,1.21,0.083,0.194,0.195,0.855,0.617,0.315,0.0,0.0,0.0,0.0
val/traditional/judge/002656.npy,0,1,14,1.385,0.231,0.094,0.239,0.954,0.8,0.564,0.0,0.0,0.0,0.0
val/traditional/judge/002876.npy,1,1,29,2.75,0.468,0.004,0.165,0.975,0.888,0.759,0.518,0.051,0.0,0.0
val/traditional/judge/000842.npy,0,1,16,1.993,0.268,0.035,0.277,0.968,0.843,0.675,0.0,0.0,0.0,0.0
val/traditional/judge/002463.npy,0,1,16,1.606,0.402,0.127,0.418,0.946,0.737,0.499,0.0,0.0,0.0,0.0
val/traditional/judge/000933.npy,1,1,29,2.551,0.54,0.047,0.365,0.962,0.851,0.683,0.41,0.002,0.0,0.0
val/traditional/judge/001746.npy,0,1,6,0.679,0.098,0.042,0.106,0.921,0.555,0.0,0.0,0.0,0.0,0.0
